PACKAGE,Farmer_number,SEX,MS,EDU,FARMER.TYPE,Coordite,COMMUNITY.ME,LGA,SETORIAL.ZONE,STATE,geno_Trait,Trait
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Best_EaseP12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_EaseP12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_EaseP12
Package#114,33,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_EaseP12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EaseP12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Best_HvOvi12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Best_HvOvi12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Best_HvOvi12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_HvOvi12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_HvOvi12
Package#114,33,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_HvOvi12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_HvOvi12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Best_GarEaseP12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Best_GarEaseP12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Best_GarEaseP12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Best_Garmash12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_Garmash12
Package#158,78,F,Married ,SSCE,Producer/Processor,5'6245.18N  7'1934.84E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_Garmash12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_Garmash12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Worst_Garmash12
Package#114,33,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_Garmash12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_Garmash12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_Garmash12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Best_Waterelz12
Package#114,33,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_Waterelz12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Best_Waterelz12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_Waterelz12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Worst_Waterelz12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_Waterelz12
Package#158,78,F,Married ,SSCE,Producer/Processor,5'6245.18N  7'1934.84E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_Waterelz12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Best_SwellMash12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_SwellMash12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Worst_SwellMash12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Worst_SwellMash12
Package#158,78,F,Married ,SSCE,Producer/Processor,5'6245.18N  7'1934.84E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_SwellMash12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_Gayield12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Worst_Gayield12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Worst_Gayield12
Package#114,33,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_Gayield12
Package#158,78,F,Married ,SSCE,Producer/Processor,5'6245.18N  7'1934.84E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_Gayield12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Best_GapOvi12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Best_GapOvi12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_GapOvi12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_GapOvi12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Worst_GapOvi12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_GapOvi12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Best_GaqDry12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Best_GaqDry12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_GaqDry12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Worst_GaqDry12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_GaqDry12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Best_GaColour12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Best_GaColour12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Best_GaColour12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_GaColour12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Worst_GaqColour12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_GaqColour12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Best_GaqHeavy12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_GaqHeavy12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Worst_GaqHeavy12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_GaqHeavy12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_GaqHeavy12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Best_Gaqsmooth12
Package#114,33,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_Gaqsmooth12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Worth_Gaqsmooth12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Worth_Gaqsmooth12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worth_Gaqsmooth12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worth_Gaqsmooth12
Package#158,78,F,Married ,SSCE,Producer/Processor,5'6245.18N  7'1934.84E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worth_Gaqsmooth12
Package#114,33,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_GaqTaste12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_GaqTaste12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Worst_GaqTaste12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Worst_GaqTaste12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_GaqTaste12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_GaqTaste12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Best_Gaqwoodyfil12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Best_Gaqwoodyfil12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Worst_Gaqwoodyfil12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_Gaqwoodyfil12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_Gaqwoodyfil12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Best_GaqOvi12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_GaqOvi12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Worst_GaqOvi12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_GaqOvi12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Best_EbaMould12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_EbaMould12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_EbaMould12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Worst_EbaMould12
Package#123,43,F,Married,NCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaMould12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaMould12
Package#114,33,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_EbaSoft12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_EbaSoft12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_EbaSoft12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Worst_EbaSoft12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaSoft12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaSoft12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Best_EbaDraw12
Package#114,33,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_EbaDraw12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_EbaDraw12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaDraw12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Worst_EbaSmooth12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaSmooth12
Package#158,78,F,Married ,SSCE,Producer/Processor,5'6245.18N  7'1934.84E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_EbaSmooth12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Best_Ebacolour12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Best_Ebacolour12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_Ebacolour12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_Ebacolour12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_Ebacolour12
Package#158,78,F,Married ,SSCE,Producer/Processor,5'6245.18N  7'1934.84E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_Ebacolour12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Best_EbaNstick12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Best_EbaNstick12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_EbaNstick12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_EbaNstick12
Package#114,33,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_EbaNstick12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaNstick12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Best_Ebaswell12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Best_Ebaswell12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_Ebaswell12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_Ebaswell12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Worst_Ebaswell12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_Ebaswell12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Best_EbaTaste12
Package#123,43,F,Married,NCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Best_EbaTaste12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_EbaTaste12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_EbaTaste12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaTaste12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Best_EbaOvi12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_EbaOvi12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_EbaOvi12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Worst_EbaOvi12
Package#114,33,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_EbaOvi12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaOvi12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Best_EbaAFMould12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_EbaAFMould12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_EbaAFMould12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Worst_EbaAFMould12
Package#114,33,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_EbaAFMould12
Package#123,43,F,Married,NCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaAFMould12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaAFMould12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Best_EbaAFSoftness12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Best_EbaAFSoftness12
Package#123,43,F,Married,NCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Best_EbaAFSoftness12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_EbaAFSoftness12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_EbaAFSoftness12
Package#114,33,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_EbaAFSoftness12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaAFSoftness12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaAFSoftness12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Best_EbaAFDraw12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Best_EbaAFDraw12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_EbaAFDraw12
Package#158,78,F,Married ,SSCE,Producer/Processor,5'6245.18N  7'1934.84E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_EbaAFDraw12
Package#114,33,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_EbaAFDraw12
Package#123,43,F,Married,NCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaAFDraw12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaAFDraw12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS13F1153P0001,Best_EbaAFSmooth12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Best_EbaAFSmooth12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_EbaAFSmooth12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Worst_EbaAFSmooth12
Package#114,33,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_EbaAFSmooth12
Package#123,43,F,Married,NCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaAFSmooth12
Package#132,52,F,Married,OND,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaAFSmooth12
Package#136,56,F,Single,SSCE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaAFSmooth12
Package#158,78,F,Married ,SSCE,Producer/Processor,5'6245.18N  7'1934.84E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1153P0001,Worst_EbaAFSmooth12
Package#85,5,M,Single,SSCE,Producer/Processor,5'410199N 7'015258E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1153P0001,Worst_EbaAFNodour12
Package#104,24,F,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1153P0001,Worst_EbaAFNodour12
Package#123,43,F,Married,NCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1153P0001,Worst_EbaAFNodour12
